state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes,NOTICE_DATE,JOB_SITE_NAME,COUNTY_NAME,WDA_NAME,TOTAL_LAYOFF_NUMBER,LayOff_Date,WFDD_RECEIVED_DATE,CITY_NAME
Texas,,,,,,,,06/03/2024,99 Cents Only Store LLC. (Conroe),Montgomery,Gulf Coast WDA,20.0,06/03/2024,06/03/2024,Conroe
Texas,,,,,,,,06/03/2024,99 Cents Only Store LLC (El Paso),El Paso,Borderplexjobs WDA,20.0,06/03/2024,06/03/2024,El Paso
Texas,,,,,,,,06/03/2024,99 Cents Only Store LLC (Katy),Harris,Gulf Coast WDA,20.0,06/03/2024,06/03/2024,Katy
Texas,,,,,,,,05/31/2024,Southwest Airlines  (Terminal Rd),Harris,Gulf Coast WDA,97.0,08/04/2024,05/31/2024,Houston
Texas,,,,,,,,05/30/2024,Dallas Morning News North Plant,Collin,North Central Texas WDA,85.0,01/01/2025,05/30/2024,Plano
Texas,,,,,,,,05/23/2024,Unleashed Brands (Towson),Tarrant,Tarrant County WDA,48.0,05/21/2024,05/23/2024,Bedford
Texas,,,,,,,,05/21/2024,Walmart (Carrollton),Dallas,Dallas County WDA,206.0,08/09/2024,05/21/2024,Carrollton
Texas,,,,,,,,05/20/2024,Walmart (Munger Blvd.),Dallas,,1266.0,08/09/2024,05/20/2024,Dallas
Texas,,,,,,,,05/17/2024,VSPOne Dallas,Denton,North Central Texas WDA,14.0,07/18/2024,05/17/2024,Lewisville
Texas,,,,,,,,05/15/2024,GoldStar Transit (Waco ISD),McLennan,Heart of Texas WDA,94.0,06/01/2024,05/15/2024,Waco
Texas,,,,,,,,05/14/2024,"Rarefied Atmosphere, Inc",Travis,Capital Area WDA,106.0,07/12/2024,05/14/2024,Austin
Texas,,,,,,,,05/07/2024,"Arkane Studios, LLC.",Travis,Capital Area WDA,96.0,07/06/2024,05/07/2024,Austin
Texas,,,,,,,,05/03/2024,Allied Universal Security Services (Wadsworth),Matagorda,Gulf Coast WDA,173.0,06/03/2024,05/03/2024,Wadsworth
Texas,,,,,,,,05/02/2024,Denbury Inc.,Collin,North Central Texas WDA,3.0,06/30/2024,05/02/2024,Plano
Texas,,,,,,,,05/02/2024,Baylor Scott & White Institute for Rehabilitation-Home Health,Denton,North Central Texas WDA,81.0,06/30/2024,05/02/2024,Flower Mound
Texas,,,,,,,,05/02/2024,Select Specialty Hospital Longview-Select Medical Corporation,Gregg,East Texas WDA,94.0,06/30/2024,05/02/2024,Longview
Texas,,,,,,,,05/02/2024,TATA Consultancy Services Limited 2024,Dallas,Dallas County WDA,94.0,05/06/2024,05/02/2024,Irving
Texas,,,,,,,,05/02/2024,"Careismatic Brands, Inc.",Dallas,Dallas County WDA,202.0,05/31/2024,05/02/2024,Dallas
Texas,,,,,,,,05/02/2024,Aramark Baylor (2100 River Street),McLennan,Heart of Texas WDA,64.0,05/31/2024,05/02/2024,Waco
Texas,,,,,,,,05/02/2024,Aramark Baylor(1919 S.First Street),McLennan,Heart of Texas WDA,691.0,05/31/2024,05/02/2024,Waco
Texas,,,,,,,,05/02/2024,GoldStar Transit(Robinson Independent School District),McLennan,Heart of Texas WDA,500.0,06/01/2024,05/02/2024,Robinson
Texas,,,,,,,,05/02/2024,TATA Consultancy Services Limited 2024(Austin),Williamson,Rural Capital WDA,21.0,04/15/2024,05/02/2024,Austin
Texas,,,,,,,,05/02/2024,E4D Technologies,Collin,North Central Texas WDA,67.0,05/01/2024,05/02/2024,Richardson
Texas,,,,,,,,05/02/2024,Westlake Royal Building Products,Dallas,Dallas County WDA,260.0,05/04/2024,05/02/2024,Carrollton
Texas,,,,,,,,07/05/2024,ShipBob Inc. (Grapevine),Dallas,Dallas County WDA,48.0,09/19/2024,07/05/2024,Grapevine
Texas,,,,,,,,07/05/2024,ShipBob Inc. (Dallas Hub),Dallas,Dallas County WDA,3.0,09/19/2024,07/05/2024,Dallas
Texas,,,,,,,,07/03/2024,"ISS Action, Inc.",Cameron,Cameron County WDA,197.0,08/31/2024,07/03/2024,Harlingen
Texas,,,,,,,,06/30/2024,"Zachry Industrial, Inc. (Baytown) Updated",Chambers,Gulf Coast WDA,28.0,08/31/2024,06/30/2024,Baytown
Texas,,,,,,,,06/30/2024,"Zachry Industrial, Inc. (Sabine Pass) Updated",Jefferson,South East Texas WDA,33.0,08/31/2024,06/30/2024,Sabine Pass
Texas,,,,,,,,06/30/2024,"Zachry Industrial, Inc. (Orange) Updated",Orange,South East Texas WDA,32.0,06/30/2024,06/30/2024,Orange
Texas,,,,,,,,06/30/2024,"Zachry Industrial, Inc. (Beaumont) Updated",Jefferson,South East Texas WDA,33.0,08/31/2024,06/30/2024,Beaumont
Texas,,,,,,,,06/27/2024,New Options Sports,Dallas,Dallas County WDA,45.0,08/26/2024,06/27/2024,Farmers Branch
Texas,,,,,,,,06/25/2024,Southeast Service Corporation Services For Education,Kleberg,Coastal Bend WDA,95.0,08/02/2024,06/25/2024,Kingsville
Texas,,,,,,,,06/24/2024,"Ardagh Glass Packaging, Inc.",Harris,Gulf Coast WDA,220.0,07/01/2024,06/24/2024,Houston
Texas,,,,,,,,06/20/2024,HII Mission Technologies (HII Defense and Federal Solutions),Bexar,Alamo WDA,57.0,07/31/2024,06/20/2024,San Antonio
Texas,,,,,,,,06/17/2024,Compass Group / Fresh & Ready Foods,Dallas,Dallas County WDA,65.0,08/30/2024,06/17/2024,Dallas
Texas,,,,,,,,06/14/2024,Charter Communications (Austin),Travis,Capital Area WDA,230.0,08/15/2024,06/14/2024,Austin
Texas,,,,,,,,06/14/2024,CoreCivic (South Texas Family Residential Center),Frio,Alamo WDA,433.0,08/13/2024,06/14/2024,Dilley
Texas,,,,,,,,06/13/2024,Target Hospitality (Dilley South Texas Family Residential Center),Frio,Alamo WDA,95.0,08/12/2024,06/13/2024,Dilley
Texas,,,,,,,,06/12/2024,Coach USA (Kerrvile Bus Company),Bexar,Alamo WDA,50.0,09/03/2024,06/12/2024,San Antonio
Texas,,,,,,,,06/11/2024,Hunter Douglas Fabrication Company (Custom Brands Group) Updated,Collin,North Central Texas WDA,53.0,09/13/2024,06/11/2024,McKinney
Texas,,,,,,,,06/10/2024,"Intrepid U.S.A., Inc.",Dallas,Dallas County WDA,102.0,08/05/2024,06/10/2024,Dallas
Texas,,,,,,,,08/14/2024,Conn's HomePlus (Grand Prairie),Dallas,Dallas County WDA,16.0,10/07/2024,08/14/2024,Grand Prairie
Texas,,,,,,,,08/12/2024,"Arbor E & T, LLC Equus Workforce Solutions San Marcos Office",Hays,Rural Capital WDA,17.0,09/30/2024,08/12/2024,San Marcos
Texas,,,,,,,,08/12/2024,"Arbor E & T, LLC Equus Workforce Solutions Lockhart Office",Caldwell,Rural Capital WDA,3.0,09/30/2024,08/12/2024,Lockhart
Texas,,,,,,,,08/12/2024,"Arbor E & T, LLC Equus Workforce Solutions Bastrop Office",Bastrop,Rural Capital WDA,8.0,09/30/2024,08/12/2024,Bastrop
Texas,,,,,,,,08/12/2024,"Arbor E & T, LLC Equus Workforce Solutions Giddings Office",Lee,Rural Capital WDA,3.0,09/30/2024,08/12/2024,Giddings
Texas,,,,,,,,08/12/2024,"Arbor E & T, LLC Equus Workforce Solutions La Grange Office",Fayette,Rural Capital WDA,1.0,09/30/2024,08/12/2024,La Grange
Texas,,,,,,,,08/12/2024,"Arbor E&T, LLC Equus Workforce Solutions Round Rock",Williamson,Rural Capital WDA,26.0,09/30/2024,08/12/2024,Round Rock
Texas,,,,,,,,08/12/2024,"Arbor E & T, LLC Equus Workforce Solutions Burnet",Burnet,Rural Capital WDA,6.0,09/30/2024,08/12/2024,Burnet
Texas,,,,,,,,08/12/2024,"Arbor E & T, LLC Equus Workforce Solutions Llano Satellite Office",Llano,Rural Capital WDA,1.0,09/30/2024,08/12/2024,Llano
Texas,,,,,,,,08/12/2024,"Arbor E & T, LLC Equus Workforce Solutions Johnson City Satellite Office",Blanco,Rural Capital WDA,1.0,09/30/2024,08/12/2024,Johnson City
Texas,,,,,,,,08/12/2024,"Arbor E & T, LLC Equus Workforce Solutions Bartlett Satellite Office",Williamson,Rural Capital WDA,1.0,09/30/2024,08/12/2024,Bartlett
Texas,,,,,,,,08/12/2024,"Arbor E & T, LLC Equus Workforce Solutions Taylor Satellite Office",Williamson,Rural Capital WDA,1.0,09/30/2024,08/12/2024,Taylor
Texas,,,,,,,,08/12/2024,"INVISTA (Orange) Nylon Chemicals Americas, LLC",Orange,South East Texas WDA,75.0,09/16/2024,08/12/2024,Orange
Texas,,,,,,,,08/12/2024,Landshark Bar & Grill,Bexar,Alamo WDA,18.0,08/17/2024,08/12/2024,San Antonio
Texas,,,,,,,,08/08/2024,Seton Medical Center,Travis,Capital Area WDA,15.0,10/01/2024,08/08/2024,Austin
Texas,,,,,,,,08/08/2024,Seton Medical Center Hays,Hays,Rural Capital WDA,16.0,10/01/2024,08/08/2024,Kyle
Texas,,,,,,,,08/08/2024,Seton Highland Lakes Hospital,Burnet,Rural Capital WDA,15.0,10/01/2024,08/08/2024,Burnet
Texas,,,,,,,,08/08/2024,Seton Northwest Hospital,Travis,Capital Area WDA,16.0,10/01/2024,08/08/2024,Austin
Texas,,,,,,,,08/08/2024,Seton Medical Center Williams,Williamson,Rural Capital WDA,15.0,10/01/2024,08/08/2024,Round Rock
Texas,,,,,,,,08/08/2024,Seton Southwest Medical Center,Travis,Capital Area WDA,15.0,10/01/2024,08/08/2024,Austin
Texas,,,,,,,,08/08/2024,Texas Children's Hosptal (Texas Medical Center),Harris,Gulf Coast WDA,997.0,10/02/2024,08/08/2024,Houston
Texas,,,,,,,,08/08/2024,ABM Texas (TCC Northeast),Tarrant,Tarrant County WDA,23.0,08/31/2024,08/08/2024,Hurst
Texas,,,,,,,,08/08/2024,ABM Texas (TCC Northwest),Tarrant,Tarrant County WDA,23.0,08/31/2024,08/08/2024,Fort Worth
Texas,,,,,,,,08/08/2024,ABM Texas (TCC South),Tarrant,Tarrant County WDA,23.0,08/31/2024,08/08/2024,Fort Worth
Texas,,,,,,,,08/08/2024,ABM Texas (TCC Southeast),Tarrant,Tarrant County WDA,23.0,08/31/2024,08/08/2024,Arlington
Texas,,,,,,,,08/08/2024,ABM Texas (TCC Trinity),Tarrant,Tarrant County WDA,23.0,08/31/2024,08/08/2024,Fort Worth
Texas,,,,,,,,08/07/2024,Conn's Appliances (Beaumont Site),Jefferson,South East Texas WDA,32.0,09/23/2024,08/07/2024,Beaumont
Texas,,,,,,,,08/07/2024,Conn's Appliances (Woodlands Site),Jefferson,Gulf Coast WDA,183.0,09/23/2024,08/07/2024,Beaumont
Texas,,,,,,,,08/07/2024,Conn's Appliances (San Antonio),Bexar,Alamo WDA,36.0,09/23/2024,08/07/2024,San Antonio
Texas,,,,,,,,08/07/2024,"Fleco Industries, LLC",Dallas,Dallas County WDA,174.0,09/29/2024,08/07/2024,Carrollton
Texas,,,,,,,,08/07/2024,The Gunter Hotel San Antonio,Bexar,Alamo WDA,75.0,10/01/2024,08/07/2024,San Antonio
Texas,,,,,,,,08/06/2024,MII Technologies (AOUSC),Bexar,Alamo WDA,57.0,10/31/2024,08/06/2024,San Antonio
Texas,,,,,,,,08/05/2024,Exxon Mobil (Midland #1),Midland,Permian Basin WDA,1.0,09/30/2024,08/05/2024,Midland
Texas,,,,,,,,08/05/2024,Exxon Mobil (Midland #2),Midland,Permian Basin WDA,7.0,09/30/2024,08/05/2024,Midland
Texas,,,,,,,,08/05/2024,Exxon Mobil (Midland #3),Midland,Permian Basin WDA,10.0,09/30/2024,08/05/2024,Midland
Texas,,,,,,,,08/01/2024,Exxon Mobile (Las Colinas Office),Dallas,Dallas County WDA,39.0,09/30/2024,08/01/2024,Irving
Texas,,,,,,,,08/01/2024,Exxon Mobil (Big Lake),Reagan,Concho Valley WDA,2.0,09/30/2024,08/01/2024,Big Lake
Texas,,,,,,,,07/29/2024,SunPower Corporation (Waterford),Travis,Capital Area WDA,6.0,09/24/2024,07/29/2024,Austin
Texas,,,,,,,,07/26/2024,"BIMBO Bakeries USA, Inc.",Bexar,Alamo WDA,138.0,10/05/2024,07/26/2024,San Antonio
Texas,,,,,,,,07/26/2024,Holiday Inn Club Vacations Incorporated,Galveston,Gulf Coast WDA,54.0,07/29/2024,07/26/2024,Galveston
Texas,,,,,,,,07/25/2024,"GEODIS Logistics, LLC (Casestack)",Tarrant,Tarrant County WDA,76.0,09/17/2024,07/25/2024,Grand Prairie
Texas,,,,,,,,07/25/2024,Quality Custom Distribution,Bexar,Alamo WDA,57.0,09/27/2024,07/25/2024,Schertz
Texas,,,,,,,,07/23/2024,Pitney Bowes Inc.(Austin),Travis,Capital Area WDA,12.0,09/17/2024,07/23/2024,Austin
Texas,,,,,,,,07/23/2024,Pitney Bowes Inc.(Irving),Dallas,Dallas County WDA,2.0,09/17/2024,07/23/2024,Irving
Texas,,,,,,,,07/18/2024,Master WoodCraft Cabinetry (Marshall),Harrison,East Texas WDA,298.0,09/13/2024,07/18/2024,Marshall
Texas,,,,,,,,07/18/2024,Master WoodCraft Cabinetry (Jefferson),Marion,East Texas WDA,76.0,09/13/2024,07/18/2024,Jefferson
Texas,,,,,,,,07/18/2024,Golden Pass LNG Export Terminal (Sunbelt Rentals),Jefferson,South East Texas WDA,277.0,05/21/2024,07/18/2024,Port Arthur
Texas,,,,,,,,07/18/2024,"STG International, Inc.",Frio,Alamo WDA,107.0,07/31/2024,07/18/2024,Dilley
Texas,,,,,,,,07/17/2024,DHL Supply Chain (Carrollton),Dallas,Dallas County WDA,104.0,09/14/2024,07/17/2024,Carrollton
Texas,,,,,,,,07/17/2024,"RXO Last Mile, Inc. (Greens Parkway)",Harris,Gulf Coast WDA,27.0,09/16/2024,07/17/2024,Houston
Texas,,,,,,,,07/17/2024,Vectrus Systems Corporation(V2X) Sheppard Air Force Base,Archer,North Texas WDA,123.0,09/30/2024,07/17/2024,Wichita Falls
Texas,,,,,,,,09/16/2024,Laboratory Corporation of America Holdings,Harris,Gulf Coast WDA,132.0,11/22/2024,09/16/2024,Houston
Texas,,,,,,,,09/13/2024,Compass Group / Fresh & Ready Foods,Dallas,Dallas County WDA,,,09/13/2024,Dallas
Texas,,,,,,,,09/12/2024,Southwest Key Program (Casa Trail House),El Paso,Borderplexjobs WDA,666.0,11/09/2024,09/12/2024,El Paso
Texas,,,,,,,,09/11/2024,Southwestern Health Resources,Dallas,Dallas County WDA,129.0,09/10/2024,09/11/2024,Farmers Branch
Texas,,,,,,,,09/10/2024,Management & Training Corp. - MTC Medical LLC  (Giles W. Dalby Facility),Garza,South Plains WDA,218.0,09/30/2024,09/10/2024,Post
Texas,,,,,,,,09/06/2024,"Steward Medical Group, Inc.",Dallas,Dallas County WDA,40.0,10/29/2024,09/06/2024,Richardson
Texas,,,,,,,,09/04/2024,Steward Health Care System,Bowie,North East Texas WDA,43.0,11/02/2024,09/04/2024,Texarkana
Texas,,,,,,,,09/04/2024,"Basler Plastics, LLC",Hays,Rural Capital WDA,41.0,12/31/2024,09/04/2024,San Marcos
Texas,,,,,,,,08/30/2024,"HCL America, Inc. (HCL Tech)",Collin,North Central Texas WDA,43.0,11/01/2024,08/30/2024,Frisco
Texas,,,,,,,,08/28/2024,Signify North America Corporation-Genlyte Thomas LLC (Updated),Hays,Rural Capital WDA,109.0,08/02/2024,08/28/2024,San Marcos
Texas,,,,,,,,08/27/2024,Callaway Golf Interactive Inc,Travis,Capital Area WDA,28.0,10/28/2024,08/27/2024,Austin
Texas,,,,,,,,08/21/2024,VSPOne Dallas (VSP Optical Group),Denton,North Central Texas WDA,69.0,10/18/2024,08/21/2024,Lewisville
Texas,,,,,,,,09/23/2024,Cygnus Home Services LLC. (San Antonio) Yelloh,Bexar,Alamo WDA,11.0,11/22/2024,09/23/2024,San Antonio
Texas,,,,,,,,09/23/2024,Cygnus Home Services LLC. (Lewisville) Yelloh,Denton,North Central Texas WDA,25.0,11/22/2024,09/23/2024,Lewisville
Texas,,,,,,,,09/19/2024,Expedia Group Inc. (Austin),Travis,Capital Area WDA,57.0,11/18/2024,09/19/2024,Austin
Texas,,,,,,,,11/12/2024,Exxon Mobile (Las Colinas Office),Dallas,Dallas County WDA,376.0,12/31/2024,11/12/2024,Irving
Texas,,,,,,,,11/12/2024,Kuehne + Nagel (KN),Denton,,68.0,12/13/2024,11/12/2024,Lewisville
Texas,,,,,,,,11/12/2024,Exxon Mobil (Midland #1),Midland,Permian Basin WDA,9.0,12/31/2024,11/12/2024,Midland
Texas,,,,,,,,11/12/2024,Exxon Mobil (Midland #3),Midland,Permian Basin WDA,9.0,12/31/2024,11/12/2024,Midland
Texas,,,,,,,,11/05/2024,"WIT Services Co., LLC",Erath,North Central Texas WDA,15.0,12/27/2024,11/05/2024,Stephenville
Texas,,,,,,,,11/05/2024,"Paragon Industries, Inc.",Erath,North Central Texas WDA,70.0,01/10/2025,11/05/2024,Stephenville
Texas,,,,,,,,10/30/2024,Alcom LLC,McLennan,Heart of Texas WDA,83.0,12/16/2024,10/30/2024,Waco
Texas,,,,,,,,10/29/2024,DHL Supply Chain (Missouri City 2024),Fort Bend,Gulf Coast WDA,43.0,01/13/2025,10/29/2024,Missouri City
Texas,,,,,,,,10/29/2024,DHL Supply Chain (Sugar Land 2024),Fort Bend,Gulf Coast WDA,10.0,01/13/2025,10/29/2024,Sugar Land
Texas,,,,,,,,10/29/2024,Marathon Oil Corporation,Harris,Gulf Coast WDA,500.0,05/28/2024,10/29/2024,Houston
Texas,,,,,,,,10/24/2024,Sodexo (Alcon Labs),Tarrant,Tarrant County WDA,70.0,12/24/2024,10/24/2024,Fort Worth
Texas,,,,,,,,10/23/2024,Wolfspeed,Dallas,Dallas County WDA,73.0,11/23/2024,10/23/2024,Farmers Branch
Texas,,,,,,,,10/23/2024,"True Value Company, L.L.C.",Navarro,North Central Texas WDA,107.0,12/14/2024,10/23/2024,Corsicana
Texas,,,,,,,,10/22/2024,DENNIS Uniform,Tarrant,Tarrant County WDA,139.0,10/19/2024,10/22/2024,Fort Worth
Texas,,,,,,,,10/16/2024,Intel Corporation,Travis,Capital Area WDA,251.0,11/15/2024,10/16/2024,Austin
Texas,,,,,,,,10/16/2024,"National Fire & Safety, Inc",Dallas,Dallas County WDA,99.0,12/16/2024,10/16/2024,Dallas
Texas,,,,,,,,10/16/2024,MP2 Energy LLC (Shell Energy),Harris,Gulf Coast WDA,103.0,12/13/2024,10/16/2024,Houston
Texas,,,,,,,,10/10/2024,"Jabil, Inc.",Collin,North Central Texas WDA,136.0,12/06/2024,10/10/2024,Richardson
Texas,,,,,,,,10/10/2024,International Paper Company San Antonio,Bexar,Alamo WDA,89.0,11/18/2024,10/10/2024,San Antonio
Texas,,,,,,,,12/11/2024,"Get Fresh Produce, LLC",Harris,Gulf Coast WDA,44.0,01/19/2025,12/11/2024,Houston
Texas,,,,,,,,12/11/2024,United Language Group,Bexar,Alamo WDA,60.0,02/07/2025,12/11/2024,San Antonio
Texas,,,,,,,,12/11/2024,DallasNews Corporation,Collin,North Central Texas WDA,75.0,02/01/2025,12/11/2024,Plano
Texas,,,,,,,,12/04/2024,TTEC Government Solutions,Travis,Capital Area WDA,650.0,02/07/2025,12/04/2024,Austin
Texas,,,,,,,,11/25/2024,"SDH Service East, LLC",Bexar,Alamo WDA,166.0,01/23/2024,11/25/2024,San Antonio
Texas,,,,,,,,11/25/2024,Exxon Mobil Corporation (Big Lake) #1,Reagan,Concho Valley WDA,1.0,12/31/2024,11/25/2024,Big Lake
Texas,,,,,,,,11/25/2024,Exxon Mobil Corporation (Big Lake) #2,Reagan,Concho Valley WDA,2.0,03/31/2025,11/25/2024,Big Lake
Texas,,,,,,,,11/19/2024,Advanced Auto Parts (Grand Prairie),Dallas,Dallas County WDA,10.0,02/14/2025,11/19/2024,Grand Prairie
Texas,,,,,,,,11/19/2024,Advanced Auto Parts (Forest Hill),Tarrant,Tarrant County WDA,9.0,02/11/2025,11/19/2024,Forest Hill
Texas,,,,,,,,11/19/2024,Advanced Auto Parts (Mccart Ave.),Tarrant,Tarrant County WDA,9.0,02/11/2025,11/19/2024,Fort Worth
Texas,,,,,,,,11/19/2024,Advanced Auto Parts (Josey Ln),Dallas,Dallas County WDA,10.0,02/10/2025,11/19/2024,Dallas
Texas,,,,,,,,11/19/2024,Advanced Auto Parts (Camp Bowie),Tarrant,Tarrant County WDA,11.0,02/09/2025,11/19/2024,Fort Worth
Texas,,,,,,,,11/19/2024,Advanced Auto Parts (Carroll Avenue),Dallas,Dallas County WDA,8.0,02/10/2025,11/19/2024,Dallas
Texas,,,,,,,,11/19/2024,Advanced Auto Parts #6855 (Pearland),Brazoria,Gulf Coast WDA,10.0,02/15/2025,11/19/2024,Pearland
Texas,,,,,,,,11/19/2024,Advanced Auto Parts (Garland),Dallas,Dallas County WDA,10.0,02/12/2025,11/19/2024,Garland
Texas,,,,,,,,11/19/2024,Advanced Auto Parts # 8054 (Cypress),Harris,Gulf Coast WDA,12.0,02/15/2025,11/19/2024,Cypress
Texas,,,,,,,,11/19/2024,Advanced Auto Parts # 8169 (Houston),Harris,Gulf Coast WDA,8.0,02/13/2025,11/19/2024,Houston
Texas,,,,,,,,11/19/2024,Advanced Auto Parts # 7993 (Conroe),Montgomery,Gulf Coast WDA,6.0,01/29/2025,11/19/2024,Conroe
Texas,,,,,,,,11/19/2024,Advanced Auto Parts # 8046 (Spring),Montgomery,Gulf Coast WDA,11.0,02/15/2025,11/19/2024,Spring
Texas,,,,,,,,11/19/2024,Advanced Auto Parts # 8489 (Houston II),Harris,Gulf Coast WDA,7.0,01/27/2025,11/19/2024,Houston
Texas,,,,,,,,11/18/2024,Advanced Auto Parts# 7776 (Plano),Collin,North Central Texas WDA,12.0,02/15/2025,11/18/2024,Plano
Texas,,,,,,,,11/18/2024,Advanced Auto Parts #7912 (Plano),Collin,North Central Texas WDA,10.0,02/12/2025,11/18/2024,Plano
Texas,,,,,,,,11/18/2024,Advanced Auto Parts# 7734 (Burleson),Johnson,North Central Texas WDA,1.0,02/12/2024,11/18/2024,Burleson
Texas,,,,,,,,01/15/2025,Macy's - Houston (Almeda),Harris,Gulf Coast WDA,72.0,03/18/2025,01/15/2025,Houston
Texas,,,,,,,,01/14/2025,RR Donnelley,Nacogdoches,Deep East Texas WDA,88.0,03/15/2025,01/14/2025,Nacogdoches
Texas,,,,,,,,01/14/2025,"COSMAX NBT USA, INC #1",Dallas,Dallas County WDA,80.0,02/28/2025,01/14/2025,Garland
Texas,,,,,,,,01/09/2025,"Scentsy, Inc.",Dallas,Dallas County WDA,94.0,03/01/2025,01/09/2025,Coppell
Texas,,,,,,,,01/08/2025,Commanche Peak Nuclear Power Plant,Somervell,North Central Texas WDA,86.0,01/31/2025,01/08/2025,Glen Rose
Texas,,,,,,,,01/08/2025,Crothall Healthcare-Houston,Harris,Gulf Coast WDA,69.0,12/15/2024,01/08/2025,Houston
Texas,,,,,,,,01/07/2025,"ICON Technology, Inc.",Travis,Capital Area WDA,114.0,03/08/2025,01/07/2025,Austin
Texas,,,,,,,,12/27/2024,"Tenneco, Inc.",El Paso,Borderplexjobs WDA,140.0,02/15/2025,12/27/2024,El Paso
Texas,,,,,,,,12/18/2024,Stealth Monitoring,Collin,Dallas County WDA,29.0,02/11/2025,12/18/2024,Addison
Texas,,,,,,,,02/11/2025,Animal Supply Co. LLC,Tarrant,Tarrant County WDA,145.0,02/21/2025,02/11/2025,Grand Prairie
Texas,,,,,,,,02/11/2025,Catholic Charities of Dallas (Refuge Resettlement Program),Dallas,Dallas County WDA,63.0,02/11/2025,02/11/2025,Dallas
Texas,,,,,,,,02/11/2025,Propio Language Services,Bexar,Alamo WDA,40.0,02/11/2025,02/11/2025,San Antonio
Texas,,,,,,,,02/10/2025,Catholic Charities Archdiocese Of Galveston-Houston (Louisiana Street),Harris,Gulf Coast WDA,11.0,02/07/2025,02/10/2025,Houston
Texas,,,,,,,,02/10/2025,Catholic Charities Archdiocese Of Galveston-Houston (Smith Street),Harris,Gulf Coast WDA,43.0,02/07/2025,02/10/2025,Houston
Texas,,,,,,,,02/10/2025,Catholic Charities Archdiocese Of Galveston-Houston (Bering Drive),Harris,Gulf Coast WDA,58.0,02/07/2025,02/10/2025,Houston
Texas,,,,,,,,02/10/2025,Catholic Charities Archdiocese Of Galveston-Houston (San Felipe),Harris,Gulf Coast WDA,8.0,02/07/2025,02/10/2025,Houston
Texas,,,,,,,,02/05/2025,Syzygy Plasmonics,Harris,Gulf Coast WDA,58.0,03/31/2025,02/05/2025,Houston
Texas,,,,,,,,02/05/2025,Syzygy Plasmonics (Kirby),Harris,Gulf Coast WDA,10.0,03/31/2025,02/05/2025,Houston
Texas,,,,,,,,02/05/2025,"LX Pantos America, Inc.",Tarrant,Tarrant County WDA,131.0,04/04/2025,02/05/2025,Fort Worth
Texas,,,,,,,,02/05/2025,Pathlight Property Management (OPVHHJV LLC),Collin,North Central Texas WDA,192.0,03/31/2025,02/05/2025,Plano
Texas,,,,,,,,02/05/2025,Hll Mission Technologies(Administrative Office of the US Courts (AOUSC),Bexar,Alamo WDA,56.0,03/31/2025,02/05/2025,San Antonio
Texas,,,,,,,,01/30/2025,One TouchPoint,Travis,Capital Area WDA,43.0,01/31/2025,01/30/2025,Austin
Texas,,,,,,,,01/29/2025,S & B Engineers and Constructors (Eastman),Gregg,East Texas WDA,43.0,03/28/2025,01/29/2025,Longview
Texas,,,,,,,,01/29/2025,Allied Aviation-Southlake,Tarrant,Tarrant County WDA,362.0,03/31/2025,01/29/2025,Southlake
Texas,,,,,,,,01/29/2025,Manpower Group (Irving),Dallas,Dallas County WDA,173.0,03/28/2025,01/29/2025,Irving
Texas,,,,,,,,01/27/2025,"Construction Specialties Platforn Holdings, LLC",Denton,North Central Texas WDA,89.0,03/31/2025,01/27/2025,Denton
Texas,,,,,,,,01/21/2025,"Chalk Mountain Services of Texas of Texas, LLC (Pleasanton)",Atascosa,Alamo WDA,1.0,02/02/2025,01/21/2025,Pleasanton
Texas,,,,,,,,03/12/2025,Grocery Delivery E Services USA DBA Hello Fresh (Tarrant),Tarrant,Tarrant County WDA,273.0,05/13/2025,03/12/2025,Grand Prairie
Texas,,,,,,,,03/12/2025,Constellis LLC (Laredo Border Station),Webb,South Texas WDA,121.0,03/07/2025,03/12/2025,Laredo
Texas,,,,,,,,03/12/2025,Constellis LLC (Laredo #2),Webb,South Texas WDA,30.0,03/07/2025,03/12/2025,Laredo
Texas,,,,,,,,03/12/2025,Chewy Inc. Fullfillment Center,Dallas,Dallas County WDA,674.0,05/10/2025,03/12/2025,Dallas
Texas,,,,,,,,03/12/2025,"De La Paz Cleaning and Rental Services, LLC (Laredo)",Webb,South Texas WDA,142.0,03/07/2025,03/12/2025,Laredo
Texas,,,,,,,,03/12/2025,Country Pure Foods,Harris,Gulf Coast WDA,60.0,05/09/2025,03/12/2025,Houston
Texas,,,,,,,,03/11/2025,Interfaith Ministries Of Greater Houston (Refugee Services Program),Harris,Gulf Coast WDA,101.0,03/14/2025,03/11/2025,Houston
Texas,,,,,,,,03/11/2025,"De La Paz Cleaning and Rental Services, LLC (North Eagle Pass)",Maverick,Middle Rio Grande WDA,60.0,03/03/2025,03/11/2025,Eagle Pass
Texas,,,,,,,,03/11/2025,"De La Paz Cleaning and Rental Services, LLC (Donna)",Hidalgo,Lower Rio Grande Valley WDA,125.0,03/07/2025,03/11/2025,Donna
Texas,,,,,,,,03/11/2025,"Centerra (Constellis, LLC)",Hidalgo,Lower Rio Grande Valley WDA,23.0,03/07/2025,03/11/2025,McAllen
Texas,,,,,,,,03/10/2025,"Catholic Charities, Diocese of Fort Worth, INC",Tarrant,Tarrant County WDA,169.0,03/14/2025,03/10/2025,Fort Worth
