state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes,address,contact_person,collective_bargaining_unit
Virginia,"Crothall Healthcare, Inc.","Manassas, VA",06/12/2019,08/30/2019,113,Closure,,"1500 Liberty Ridge Drive, Wayne, PA 19087",Kim Desarno,
Virginia,Walmart-store #650,"Big Stone Gap, VA",06/10/2019,08/16/2019,81,Closure,,"702 SW 8th Street, Bemtonville, VA 72716",James Marshall,
Virginia,Goodwill Rappahannock,"Quantico, VA",06/10/2019,07/01/2019,100,Layoff,,"4701 Market Street, Suite A, Fredericksburg, VA 22408",Jon Zitz,
Virginia,ZF Automotive,"Atkins, VA",06/05/2019,08/05/2019,75,Layoff,,"222 Mountain Empire Road, Atkins, VA 23454",Benita McRae,
Virginia,Colortree Group,"Henrico, VA",06/03/2019,06/03/2019,240,Layoff,,"8000 Villa Park Drive, Henrico, VA 23228",William Mack,
Virginia,Deloitte (Arcadia Group (USA) Limited),"Springfield, VA",05/24/2019,06/19/2019,13,Closure,,"SpringField Towne Center Mall - (Topshop & Topman), Springfield, VA 22150",Daniel Butters,
Virginia,GE,"Salem, VA",05/13/2019,07/12/2019,245,Closure,,"1501 Roanoke Blvd., Salem, VA 24153",David Ferrell,
Virginia,Verso Corporation,"Doswell, VA",05/10/2019,05/31/2019,5,Layoff,,"8540 Gander Creek Drive, Miamisburg, OH 45342",Marc Singleton,
Virginia,"Live Well Financial, Inc.","Richmond, VA",05/03/2019,05/03/2019,103,Closure,,"1011 Boulder Springs Drive, Richmond, VA 23225",Paula Foster,
Virginia,"MV Transportation, Inc.","Fairfax, VA",04/30/2019,06/30/2019,186,Layoff,,"2711 N. Haskell Avenue, Suite 1500, Dallas, TX 75010",Donna Harper,
Virginia,"MV Transportation, Inc","Herndon, VA",04/30/2019,06/30/2019,256,Layoff,,"2711 N. Haskell Avenue, Suite 1500, Dallas, TX 75010",Donna Harper,
Virginia,Dianne's Fine Desserts Inc.,"Ashland, VA",04/25/2019,06/28/2019,97,Closure,,"10440 leadbetter Road, Ashland, VA 23005",Susan Sweeney,
Virginia,SwimWays Corporation,"Virginia Beach, VA",04/23/2019,07/12/2019,82,Closure,,"5816 Ward Court, Virginia Beach, VA 23455",Kim Coates,
Virginia,"Core Health & Fitness, LLC","Independence, VA",04/17/2019,07/01/2019,50,Layoff,,"4400 NE 77th Ave, Suite 300, Vancouver, WA 98662",Ruth Stout,
Virginia,AECOM,"Mclean, VA",04/17/2019,07/05/2019,30,Permanent Reduction,,"4800 Westfields Boulevard, Chantilly, VA 22201",Tara Perdue,
Virginia,"Alorica, Inc.","Fredericksburg, VA",03/26/2019,05/31/2019,311,Closure,,"10300 Spotsylvania Avenue, Suite 300, Fredericksburg, VA 22408",Krystal Washington,
Virginia,Crowne Plaza Hotels & Resorts,"Alexandria, VA",03/19/2019,06/04/2019,61,Closure,,"901 North Fairfax Street, Alexandria, VA 22314",Gabriel Vargas,
Virginia,Goodwill Central and Coastal Virginia (Goodwill Staffing Solutions),"Richmond, VA",03/19/2019,05/30/2019,74,Closure,,"6301 Midlothian Turnpike, Richmond, VA 23225",John Dougherty,
Virginia,OMNIPLEX World Services,"Herndon, VA",03/15/2019,05/09/2019,60,Layoff,,"14151 Park Meadow Drive, Suite 300, Chantilly, VA 20151",Michelle Davis,
Virginia,Bear Island,"Ashland, VA",03/08/2019,05/08/2019,132,Closure,,"10026 Old Ridge Road, Ashland, VA 23005",Wayne Griffin,
Virginia,Union Bank & Trust,"Leesburg, VA",02/27/2019,02/28/2019,46,Layoff Permanent Reduction,,"1051 East Cary Street, Suite 1200, Richmond, VA 23219",Tamika Brewer,
Virginia,Walmart,"Virginia Beach, VA",02/27/2019,05/10/2019,72,Closure,,"702 SW 8th Street, Bentonville, AR 72716",Stephanie Keister,
Virginia,Spectrum Pharmaceuticals,"Richmond and Midlothian, VA",02/13/2019,03/15/2019,2,Layoff Permanent Reduction,,"11500 S. Eastern Avenue, Suite 240, Henderson, NV 89052",Earl Falls,
Virginia,AECOM,"Norfolk & Virginia Beach, VA",02/07/2019,04/01/2019,96,,,"113 Arendell Street, Morehead City, NC 28557",Nicole Connolly,
Virginia,Phoenix Theatres Entertainment,"Hampton, VA",01/23/2019,02/20/2019,112,,,"9111 Cross Park Dr., Suite E-275, Knoxville, TN 37923",Darlene Hunter,
Virginia,LSC Communications,"Lynchburg, VA",01/22/2019,03/25/2019,369,Closure,,"191 North Wacker Drive, Chicago, IL 60606",Chuck Searles,
Virginia,Macy's,"McLean, VA",01/18/2019,03/20/2019,43,Closure,,"112 West 34th Street, New York, NY 10120",Chanell Bracey-Davis,
Virginia,Signify Health,"Richmond, VA",01/18/2019,03/18/2019,132,Closure,,"4055 Valley View Lane, Suite 400, Dallas, VA 75244",Stacey Young,
Virginia,Asheboro Elastic Corporation,"Boykins, VA",01/16/2019,05/31/2019,90,Closure,,"32056 East Circle, Boykins, VA 23827",Kris Porter,"Jason Weitzel, Carpenters Industrial Council & Local 2316, 3206 Blanco Ln,, Green Cove Springs, FL 32043"
Virginia,Southeast Services Coproporation,"Richmond, VA",11/29/2018,01/31/2019,134,Closure,,"1845 Midpark, Knoxville, TN 37921",Shannon Thornton,
Virginia,REO Logistics,"Waynesboro, VA",11/16/2018,01/15/2019,70,,,"1 Solutions Way, Waynesboro, VA 22980",Sue Krzastek,
Virginia,Crothall Healthcare,"Richmond, VA",11/15/2018,01/20/2019,139,Layoff,,"1500 Liberty Ridge Drive, Suite 210, Wayne, PA 19087",Stephanie Drayton,
Virginia,Broadcom,"Herndon, VA",11/07/2018,01/08/2018,64,Layoff,,"1320 Ridder Park Drive, San Jose, CA 95131",Pouya Khani,
Virginia,"DH Leesburg Managment, LLC @ Lansdowne Resort & Spa","Leesburg, VA",10/31/2018,12/31/2018,401,Layoff,,"44050 Woodridge Parkway, Leesburg, VA 20176",Wally Robeson,
Virginia,Bristol Compressors,"Bristol, VA",10/29/2018,11/05/2018,303,Closure,,"15185 Industrial Park Road, Bristol, VA 24202",Vanessa Dickerson,
Virginia,Kroger Store #536,"Norfolk, VA",10/18/2018,12/19/2018,102,Closure,,"P.O. Box 14002, Roanoke, VA 24038",Erin Haithcock,"United Food & Commercial Workers Local 400, (301) 459-3400"
Virginia,NetCentrics Corporation,"Alexandria & Arlington, VA",10/11/2018,10/31/2018,149,,,"205 Van Buren Street, Suite 420, Herndon, VA 20170",Susan Brady,
Virginia,The Tides Inn,"Irvington, VA",09/26/2018,11/26/2018,170,Layoff,,"480 King Carter Drive, Irvington, VA 22480",Lisa Harrison,
Virginia,Commonwealth Lodging Management,"Virginia Beach, VA",08/28/2018,11/01/2018,79,,,"208 Golden Oak Court, Suite 100, Virginia Beach, VA 23452",Duane Gauthier,
Virginia,Kmart Store #04483,"Annandale, VA",08/14/2018,11/18/2018,83,Closure,,"1620 Guess Road, Durham, NC 22003",Tina Baltes,
Virginia,"DAL Global Services, LLC (DGS)","Norfolk, VA",08/06/2018,10/31/2018,102,Layoff,,"980 Virginia Avenue, Atlanta, GA 30354",Jannie Richardson,
Virginia,"DAL Global Services, LLC (DGS)","Richmond, VA",08/06/2018,10/17/2018,92,Layoff,,"980 Virginia Avenue, Atlanta, GA 30354",Jannie Richardson,
Virginia,"CenseoHealth, LLC","Herndon, VA",07/17/2018,07/17/2018,141,Closure,,"4055 Valley View Lane, Suite 400, Dallas, TX 75244",Stacy Young,
Virginia,Aleut,"Ft Belvoir, VA",07/16/2018,08/31/2018,126,Layoff,,"5540 Tech Center Drive, Suite 100, Colorado Springs, CO 80919",Minerva Alcaraz,"Chris Madello, Steamfitters UA Local 602, Bus. Rep & Organizer (301) 333-2356"
Virginia,Advanced Digestive Care,"Fairfax, Herndon, Sterling, Chantilly, VA",07/03/2018,09/01/2018,90,Layoff,,"8300 Boone Boulevard, Suite 500, Vienna, VA 22182",Marlo Mangus,
Virginia,Advance Digestive Care,"Fredericksburg, VA",07/03/2018,09/01/2018,40,Layoff,,"8300 Boone Boulevard, Suite 500, Vienna, VA 22182",Marlo Mangus,
Virginia,"Ammar's, Inc.","Bluefield, VA",07/02/2018,10/02/2018,97,Closure,,"710 South College Avenue, Bluefield, VA 24605","K. (Trey) Ammar, III",
Virginia,"Ammar's, Inc-Magic Mart #500","Grundy, VA",07/02/2018,10/02/2018,26,Closure,,"710 South College Avenue, Bluefield, VA 24605","K. (Trey) Ammar, III",
Virginia,"Ammar's, Inc-Magic Mart #475","Richlands, VA",07/02/2018,10/02/2018,24,Closure,,"710 South College Avenue, Bluefield, VA 24605","K. (Trey) Ammar, III",
Virginia,Ammar's Inc-Magic Mart #873,"Pulaski, VA",07/02/2018,10/02/2018,28,Closure,,"710 South College Avenue, Bluefield, VA 24605","K. Ammar, III",
Virginia,Ammar's Inc-Magic Mart #363,"Tazewell, VA",07/02/2018,10/02/2018,28,Closure,,"710 South College Avenue, Bluefield, VA 24651","K. (Trey) Ammar, III",
Virginia,Ammar's Inc-Magic Mart #312,"Norton, VA",07/02/2018,10/02/2018,26,Closure,,"710 South College Avenue, Bluefield, VA 24605","K. (Trey) Ammar, III",
Virginia,"Ammar's, Inc-Magic Mart #983","Galax, VA",07/01/2018,10/02/2018,30,Closure,,"710 South College Avenue, Bluefield, VA 24605","K. Ammar, III",
Virginia,"Dream Center Education Holdings, LLC","Arlington, VA",06/29/2018,08/28/2018,118,Closure,,"1400 Penn Avenue, Pittsburg,, PA 15222",Stacie Carter,
Virginia,Tailored Brands,"Richmond, VA",06/29/2018,08/31/2018,64,Closure,,"6100 Stevenson Blvd., Bldg A, Freemont, CA 94538",Andrew Iwaskow,
Virginia,INOVA Health System,"Fairfax, VA",06/19/2018,08/20/2018,211,,,"8110 Gatehouse Road, Suite 200E, Falls Church, VA 224042",Lori Brown,OHCP/CWA Local 2252
Virginia,The Corsi Group,"Keysville, VA",06/19/2018,08/31/2018,53,Closure,,"6111 Churchman Bypass, Indianapolis, IN 46203",Pat Corsi,
Virginia,Northrop Grumman,"Chester, VA",06/14/2018,08/17/2018,348,,,"7575 Colshire Drive, McLean, VA 22102",Yolanda Murphy,
Virginia,PE Systems,"Arlington & Fairfax, VA, VA",06/08/2018,08/10/2018,68,Layoff,,"10201 Fairfax Blvd, Suite 200, Fairfax, VA 22030",Dale Linder,
Virginia,AECOM,"McLean, VA",06/08/2018,07/27/2018,173,Layoff,,"1500 Tysons McLean Dr, McLean, VA 22102",Tara Perdue,
Virginia,ABM/GCA Vehicle Services,"Springfield, VA",05/25/2018,07/20/2018,80,Layoff,,"5028 Tampa West Blvd, Tampa, FL 33634",Ariost Dellard,
Virginia,Bayshore Concrete Products Corporation,"Cape Charles, VA",05/11/2018,07/23/2018,35,Closure,,"1134 Bayshore Road, Cape Charles, VA 23310",Marr Boynton,"Iron Workers Local Union79(S) Thomas A. Bell Business Manager/FS-T (757) 461-7979;Brady Horne, Business Agent, International Union of Operating Engineers Local 147 (757) 461-4505"
Virginia,CACI,"Springfield, VA",05/07/2018,06/30/2018,65,,,"1100 North Glebe Road, Arlington, VA 22201",Rena Marsh,
Virginia,Kroger #403,"Waynesboro, VA",04/18/2018,06/19/2018,69,Closure,,"P.O. Box 14002, Roanoke, VA 24038",Erin Haithcock,
Virginia,Avante-Roanoke,"Roanoke, VA",03/28/2018,05/31/2018,78,Layoff,,"4601 Sheridan Street, Suite 500, Hollywood, FL 33021",John Hornack,
Virginia,Avante-Waynesboro,"Waynsboro, VA",03/28/2018,05/31/2018,98,Layoff,,"4601 Sheridan Street, Suite 500, Hollywood, FL",John Hornack,
Virginia,Avante-Harrisonburg,"Harrisonburg, VA",03/28/2018,06/01/2018,79,Layoff,,"4601 Sheridan Street, Suite 500, Hollywood, FL 33021",John Hornack,
Virginia,Avante-Lynchburg,"Lynchburg, VA",03/28/2018,05/31/2018,92,Layoff,,"4601 Sheridan Street, Suite 500, Hollywood, FL 33021",John Hornack,
Virginia,Farm Fresh #6293,"Virginia Beach, VA",03/14/2018,05/14/2018,94,Closure,,"P.O. Box 2250, Virginia Beach, VA 23219",Randall Benjamin,
Virginia,Farm Fresh #6291,"Virignia Beach, VA",03/14/2018,05/14/2018,88,Closure,,"P.O. Box 23455, Virignia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6290,"Hayes, VA",03/14/2018,05/14/2018,87,Closure Layoff,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6289,"Virginia Beach, VA",03/14/2018,05/14/2018,92,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6288,"Norfolk, VA",03/14/2018,05/14/2018,81,Closure,,"P.O. Box 2250, Virginia Beach, VA 2250",Randall Benjamin,
Virginia,Farm Fresh #6282,"Chesapeake, VA",03/14/2018,05/14/2018,85,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6280,"Franklin, VA",03/14/2018,05/14/2018,77,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6279,"Virignia Beach, VA",03/14/2018,05/14/2018,98,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6277,"Chesapeake, VA",03/14/2018,05/14/2018,78,Closure,,"P.O. Box 6277, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6276,"Suffolk, VA",03/14/2018,05/14/2018,80,Closure,,"P.O. Box 2250, Virignia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6275,"Portsmouth, VA",03/14/2018,05/14/2018,100,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6272,"Norfolk, VA",03/14/2018,05/14/2018,78,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6270,"Norfolk, VA",03/14/2018,05/14/2018,65,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6269,"Williamsburg, VA",03/14/2018,05/14/2018,88,Closure,,"P.O. Box 23450, Virignia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6268,"Grafton, VA",03/14/2018,05/14/2018,93,Closure Layoff,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6266,"Virignia Beach, VA",03/14/2018,05/14/2018,71,Closure,,"P.O. Box 2250, Virignia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6265,"Williamsburg, VA",03/14/2018,05/14/2018,88,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6262,"Poquoson, VA",03/14/2018,05/14/2018,69,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6260,"Hampton, VA",03/14/2018,05/14/2018,70,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6258,"Norfolk, VA",03/14/2018,05/14/2018,67,Closure,,"P.O. Box 2250, Norfolk, VA 23503",Randall Benjamin,
Virginia,Farm Fresh #6257,"Hampton, VA",03/14/2018,05/14/2018,111,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6256,"Smithfield, VA",03/14/2018,05/14/2018,100,Closure Layoff,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6255,"Chesapeake, VA",03/14/2018,05/14/2018,94,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6254,"Newport News, VA",03/14/2018,05/14/2018,92,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6253,"Virignia Beach, VA",03/14/2018,05/14/2018,69,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6250,"Virignai Beach, VA",03/14/2018,05/14/2018,58,Closure,,"P.O. Box 2250, Virignia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6249,"Hampton, VA",03/14/2018,05/14/2018,102,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6247,"Virignia Beach, VA",03/14/2018,05/14/2018,86,Closure,,"P.O. Box 2250, Virignia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6246,"Norfolk, VA",03/14/2018,05/14/2018,104,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6244,"Hampton, VA",03/14/2018,05/14/2018,82,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6243,"Virignia Beach, VA",03/14/2018,05/14/2018,71,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6242,"Virginia Beach, VA",03/14/2018,05/14/2018,77,Closure,,"P.O.Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6241,"Chesapeake, VA",03/14/2018,05/14/2018,58,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6240,"Virginia Beach, VA",03/14/2018,05/14/2018,134,Closure,,"P.O. Box 2250, Virginia Beach, VA 23454",Randall Benjamin,
Virginia,Farm Fresh #6239,"Chesapeake, VA",03/14/2018,05/14/2018,82,Closure,,"P.O. Box, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6238,"Suffolk, VA",03/14/2018,05/14/2018,95,Closure,,"P.O. Box 2250, Virginia Beach, VA 23450",Randall Benjamin,
Virginia,Farm Fresh #6274,"Richmond, VA",03/14/2018,05/14/2018,84,Closure,,"P.O. Box 2250, Virgini Beach, VA 23450",Randall Benjamin,
Virginia,Dish Network,"Christiansburg, VA",03/13/2018,05/15/2018,570,Closure,,"9601 S. Meridian Blvd, Englewood, CO 80112",Pat Joe,
Virginia,"NJVC, LLC","Chantilly, VA",03/07/2018,04/25/2018,113,Layoff,,"14295 Park Meadow Drive, Chantilly, VA 20151",Sandi York,
Virginia,Amazon,"Sterling, VA",03/07/2018,05/06/2018,67,Layoff,,"45121 Global Plaza, Sterling, VA 20166",Jeffrie Thornsbury,
Virginia,"Schneider National Carriers, Inc.","Gordonsville, VA",03/01/2018,04/30/2018,181,Layoff,,"3101 S. Packland Drive, Green Bay, WI 54306",Dan Symons,
Virginia,Leidos,"Charlottesville, VA",03/01/2018,04/30/2018,52,Layoff,,"11955 Freedom Drive, Reston, VA 20190",Louisa Taylor,
Virginia,Quality Technology Services,"Dulles, VA",02/21/2018,04/30/2018,52,Layoff,,"2000 Atlantic Blvd, Dulles, VA 20166",Shirley Goza,
Virginia,General Dynamics Information Technology,"Springfield, VA",02/19/2018,04/24/2018,73,Layoff,,"13857 McLearen Road, Herndon, VA 20171",Lynn Beisel,
Virginia,Dormeo-US Octaspring Operations Inc,"Winchester, VA",02/09/2018,03/19/2018,33,Closure,,"3151 Briarpark Drive, Houston, TX 77042",Katie Sems,
Virginia,AES Corporation,"Arlingotn, VA",02/05/2018,04/06/2018,70,Layoff Permanent Reduction,,"4300 Wilson Blvd, Arlingotn, VA 22203",Jeanette Cimino,
Virginia,"BAE Systems, Inc.","Sterling, VA",01/29/2018,03/20/2018,141,,,"8201 Greensboro Drive, McLean, VA 22102",Allison Address,
Virginia,Dreamlight,"Virginia Beach, VA",01/15/2018,03/16/2018,50,Closure,,"P.O. Box 16400, Reading, PA 19612",Gary Gibbons,
Virginia,Sam's Club #4733 Norfolk,"Norfolk, VA",01/11/2018,03/16/2018,140,Closure,,"2101 SE Sample Savings Drive, Bentonville, AR 72716",David Mitzel,
Virginia,Sam's Club #4788 Richmond,"Richmond, VA",01/11/2018,03/16/2018,163,Closure,,"2101 SE Sample Savings Drive, Bentonville, AR 72716",David Mitzel,
Virginia,Telvista,"Danville, VA",01/05/2018,03/07/2018,300,Closure,,"119 Cane Creek Blvd, Danville, VA 24540",Loren Maldonado,
Virginia,Old Dominion Peanut Company,"Norfolk, VA",01/04/2018,03/09/2018,69,Closure,,"208 W. 14th Street, Norfolk, VA 23517",John Anderson,
Virginia,"Metrie, Inc.","Doswell, VA",01/04/2018,03/01/2018,59,Closure,,"2200 W. Haven Ave, New Lenox, IL 60451",Mike Lichtfuss,
Virginia,Walmart-Roanoke #3618,"Roanoke, VA",01/03/2018,01/08/2018,72,Closure,,"702 SW 8th Street, Bentonville, AR 72716",Frank Sanchez,
Virginia,"Transportation General, Inc","Arlingotn, VA",01/03/2018,03/04/2018,80,,,"3251 Washington Boulevard, Arlington, VA 22201",Charles King,
Virginia,URS Federal Services,"Norfolk, VA",12/26/2017,02/28/2018,78,Permanent Reduction,,"9400 Amberglen Boulevard, Austin, TX 78729",Sarah Blindauer,
Virginia,Air Wisconsin Airline Corporation,"Norfolk, VA",12/13/2017,02/16/2018,213,Closure,,"W6390 Challenger Drive, Suite 203, Appleton, WI 54914",Tina Vos,"ALPA, AFA, IAM, COFPS"
Virginia,Taylor Communications,"Richmond, VA",12/07/2017,02/16/2018,50,Closure,,"2840 Sprouse Drive, Richmond, VA 23231",Ami Newkirk,
Virginia,Eulen America,"Arlington, VA",11/08/2017,12/15/2017,216,,,"7200 Coorporate Center Drive #266, Miami, FL 33126",Kiomara Hidalgo,
Virginia,Keswick Hall & Golf Club,"Keswick, VA",11/07/2017,01/07/2018,109,Closure,,"701 Club Drive, Keswick, VA 22947",Uday Nethula,
Virginia,Zenith Education Group-Altierus Career Colleges,"Woodbridge, VA",11/03/2017,01/08/2018,33,Permanent Reduction,,"111 Washington Avenue South, Minneapolis, MN 55401",Paula Jahraus,
Virginia,Zenith Education Group-Everest Institute,"Chesapeake, VA",11/03/2017,01/08/2018,43,Closure,,"111 Washington Avenue South, Minneapolis, MN 55401",Paula Jahraus,
Virginia,"Shaw Industries Group, Inc.","Stuart, VA",10/31/2017,10/31/2017,166,Closure,,"616 East Walnut Avenue, Dalton, GA 30720",Robert Wallace,
Virginia,Leidos,"Vienna, VA",10/24/2017,12/29/2017,62,Layoff,,"11955 Freedom Drive, Reston, VA, VA 20190",Tara Kendrick,
Virginia,General Dynamics Information Technology,"Alexandria, VA",10/16/2017,12/18/2017,92,Closure,,"3060 Williams Drive, Fairfax, VA 22031",Timothy Hinds,
Virginia,Cardinal Logistics Management Corporation,"Salem, VA",10/02/2017,12/02/2017,69,,,"5333 Davidson Highway, Concord, NC 28027",Holly Hardie,
Virginia,"Specialty Retailers, Inc.","Southhill, VA",09/27/2017,12/22/2017,100,Closure,,"2425 West Loop South, Houston, TX 77027",Tim Moyer,
Virginia,Bayshore Concrete Products Corporation,"Cape Charles, VA",09/26/2017,11/27/2017,100,Layoff,,"1134 Bayshore Road, Cape Charles, VA 23310",Matt Boynton,Iron Workers Union 79(S) 757-461-7979
Virginia,Charter Communications,"Herndon, VA",09/21/2017,10/07/2017,52,Layoff,,"7910 Crescent Executive Dr, Charlotte, NC 28217",Kathy Bryson,
Virginia,Sovah Health-Danville,"Danville, VA",09/06/2017,11/06/2017,91,Layoff,,"142 South Main Street, Danville, VA 24541",R. Larson,
Virginia,Sovah Health-Martinsville,"Martinsville, VA",08/28/2017,11/06/2017,67,Layoff,,"320 Hospital Drive, Martinsville, VA 24115",Michael Ehrat,
Virginia,Riverside Shore Rehabilitation Center,"Parksley, VA",08/22/2017,10/21/2017,128,Closure,,"26181 Parksley Road, Parksley, VA 23421",Sally Hartman,
Virginia,"DSC Logistics, Inc.","Raphine, VA",08/14/2017,10/20/2017,70,Layoff,,"1750 Wolf Road, Des Plaines, IL 60018",Maria Motev,
Virginia,Land-O-Sun Dairies LLC,"Richmond, VA",08/08/2017,10/07/2017,71,Closure,,"1505 Robin Hood Road, Richmond, VA 23220",Daniel Rife,Bakery Confectionary Tobacco Workkers & Grain-Ted Constable
Virginia,Telvista,"Danville, VA",07/28/2017,09/30/2017,222,,,"1605 LBJ Freeway, Dallas, TX 75234",Loren Raserio-Maldonado,
Virginia,First Potomac Realty Trust,"Fairfax, VA",07/28/2017,10/01/2017,18,Layoff,,"7600 Wisconsin Avenue, 11th Floor, Bethesda, MD 20814",Fadwa Hasan,
Virginia,General Foam Plastics,"Norfolk & Virginia Beach, VA",07/26/2017,08/15/2017,109,Closure Layoff,,"4429 Bonney Road Suite 500, Virginia Beach, VA 23462",Laura Williams,
Virginia,Asheboro Elastics,"Boykins, VA",07/05/2017,08/15/2017,40,,,"32056 East Circle, Boykins, VA 23827",Kris Potter,
Virginia,Nordstrom,"Dulles, VA",06/30/2017,09/08/2017,153,Closure,,"1700 7th Avenue, Seattle, WA 98101",Stacy Johnson,
Virginia,Leidos,"Chantilly, VA",06/30/2017,08/31/2017,30,Layoff Permanent Reduction,,"11955 Freedom Drive, Reston, VA 20190",Dionne Lane,
Virginia,Elkay Wood Products Co.,"Ringgold, VA",06/12/2017,08/12/2017,150,Closure,,"10501 10th Street, Waconia, MN 55387",Phyllis Roth,
Virginia,Boats Group,"Norfolk, VA",06/01/2017,07/31/2017,72,Closure,,"150 Granby Street, Norfolk, VA 23510",Stephanie Sartori,
Virginia,"BH Media Group, Inc.","Roanoke, VA",05/30/2017,07/31/2017,53,Layoff Permanent Reduction,,"201 West Campbell Ave, Roanoke, VA 24011",Terry Jamerson,
Virginia,JCPenney,"Roanoke, VA",05/24/2017,07/31/2017,72,Closure,,"6501 Legacy Drive, Plano, TX 75024",Janice Reinholtz,
Virginia,LSC Communications,"Salem, VA",05/22/2017,07/23/2017,140,Closure,,"6450 Technology Drive, Salem, VT 24153",Barbara Miller,
Virginia,Martin's Store #6402,"Williamsburg, VA",05/16/2017,07/17/2017,183,Closure,,"1149 Harrisonburg Pike, Carlisle, PA 17013",Jim Saccary,
Virginia,White Birch Paper,"Ashland, VA",05/16/2017,07/16/2017,164,Closure,,"80 Field Point Road, Greenwich, CT 6830",Tim Butler,
Virginia,Martin's Store #6588,"Midlothian, VA",05/16/2017,08/09/2017,164,Closure,,"1149 Harrisoburg Pike, Carlisle, VA 17013",Jim Saccary,
Virginia,Martin's Store #6491,"Chester, VA",05/16/2017,08/09/2017,107,Closure,,"1149 Harrisonburg Pike, Carlisle, PA 17013",Jim Saccary,
Virginia,Martin's Store #6490,"Chesterfield, VA",05/16/2017,07/17/2017,114,Closure,,"1149 Harrisonburg Pike, Carlisle, PA 17013",Jim Saccary,
Virginia,Martin's Store #6489,"Ashland, VA",05/16/2017,08/09/2017,110,Closure,,"1149 Harrisonburg, Carlisle, PA 17013",Jim Saccary,
Virginia,Martin's Store #6440,"N. Chesterfield, VA",05/16/2017,07/17/2017,168,Closure,,"1149 Harrisonburg Pike, Carlisle, PA 17013",Jim Saccary,
Virginia,Martin's Store #6406,"Richmond, VA",05/16/2017,07/17/2017,92,Closure,,"1149 Harrisonburg Pike, Carlisle, VA 17013",Jill Saccary,
Virginia,Martin's Store #5700,"Richmond, VA",05/16/2017,08/09/2017,121,Closure,,"1149 Harrisonburg, Carlisle, PA 17013",Jim Saccary,
Virginia,Martin's Store #6428,"Richmond, VA",05/16/2017,08/09/2017,127,Closure,,"1149 Harrisonburg Pike, Carlisle, PA 17013",Jim Saccary,
Virginia,Kmart,"Herndon, VA",05/04/2017,07/30/2017,67,Closure,,"3333 Beverly Road, Hoffman Estates, IL 60179",Cricket Jones,
Virginia,Martin's,"Richmond, VA",04/24/2017,06/23/2017,109,Closure,,"1149 Harrisburg Pike, Carlisle, PA 17013",Stephen Hunsicker,
